Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable
TRX-18134,PROD-2365,2025-07-07,4.0,1144.72,42.86,17.0,En Camino,Medellin,Físico,2025,2025-07,2025Q3,False,False,False,False,4578.88,4536.02,0.9360367600810678,True,2.0,212,True
TRX-18135,PROD-3792,2025-08-24,6.0,1870.17,84.03,2.0,Perdido,Bogota,Online,2025,2025-08,2025Q3,False,False,False,False,11221.02,11136.99,0.7488624028831603,False,-13.0,164,True
TRX-18136,PROD-2240,2026-01-11,1.0,696.89,51.605000000000004,15.0,Retrasado,,App,2026,2026-01,2026Q1,True,False,True,False,696.89,645.285,7.4050424026747415,False,0.0,24,False
TRX-18137,PROD-2640,2025-12-30,4.0,379.78,52.96,13.0,En Camino,Cali,Físico,2025,2025-12,2025Q4,False,False,False,False,1519.12,1466.1599999999999,3.4862288693454104,False,-2.0,36,True
TRX-18138,PROD-1226,2025-11-07,6.0,1884.63,67.1,6.0,Sin_Informacion,Bogota,Online,2025,2025-11,2025Q4,False,False,False,False,11307.78,11240.68,0.5933967586918032,False,-9.0,89,True
TRX-18139,PROD-3589,2025-05-25,7.0,927.92,61.72,15.0,Retrasado,Barranquilla,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,6495.44,6433.719999999999,0.9502050669392682,False,0.0,255,True
TRX-18140,PROD-3650,2025-10-14,13.0,840.31,65.63,15.0,Sin_Informacion,,WhatsApp,2025,2025-10,2025Q4,True,False,False,False,10924.029999999999,10858.4,0.6007856075093166,False,0.0,113,False
TRX-18141,PROD-1371,2025-03-18,6.0,542.46,26.86,15.0,Retrasado,,Físico,2025,2025-03,2025Q1,True,False,False,False,3254.76,3227.9,0.8252528604259606,False,0.0,323,False
TRX-18142,PROD-2496,2025-04-23,11.0,1784.25,40.46,28.0,Entregado,Barranquilla,Online,2025,2025-04,2025Q2,False,False,False,False,19626.75,19586.29,0.20614722254066517,True,13.0,287,True
TRX-18143,PROD-3189,2025-09-15,4.0,1692.78,9.81,4.0,En Camino,Cali,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,6771.12,6761.3099999999995,0.14488001984900578,False,-11.0,142,True
TRX-18144,PROD-2392,2025-01-02,12.0,811.95,60.83,19.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,9743.400000000001,9682.570000000002,0.6243200525483916,True,4.0,398,True
TRX-18145,PROD-1329,2025-07-05,13.0,70.92,48.63,29.0,Sin_Informacion,Medellin,Online,2025,2025-07,2025Q3,False,False,False,False,921.96,873.33,5.274632305089158,True,14.0,214,True
TRX-18146,PROD-2882,2024-10-14,7.0,898.84,77.27,15.0,Retrasado,,WhatsApp,2024,2024-10,2024Q4,True,False,False,False,6291.88,6214.61,1.2280908091063403,False,0.0,478,False
TRX-18147,PROD-2187,2024-10-11,10.0,369.91,24.61,18.0,Sin_Informacion,Cali,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,3699.1000000000004,3674.4900000000002,0.665296964126409,True,3.0,481,True
TRX-18148,PROD-3653,2025-07-06,14.0,294.04,51.605000000000004,17.0,En Camino,Bogota,App,2025,2025-07,2025Q3,False,False,True,False,4116.56,4064.9550000000004,1.2535952348562878,True,2.0,213,False
TRX-18149,PROD-1831,2025-06-25,2.0,792.26,46.5,8.0,Entregado,Cali,Online,2025,2025-06,2025Q2,False,False,False,False,1584.52,1538.02,2.9346426678110724,False,-7.0,224,True
TRX-18150,PROD-1723,2026-01-30,6.0,207.16,22.17,13.0,En Camino,Cali,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,1242.96,1220.79,1.7836454914076076,False,-2.0,5,True
TRX-18151,PROD-3271,2025-02-16,5.0,1915.35,63.33,23.0,Entregado,Cali,App,2025,2025-02,2025Q1,False,False,False,False,9576.75,9513.42,0.6612890594408333,True,8.0,353,True
TRX-18152,PROD-1161,2025-10-13,2.0,104.6,85.56,29.0,Retrasado,Bogota,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,209.2,123.63999999999999,40.89866156787763,True,14.0,114,True
TRX-18153,PROD-2573,2024-11-01,9.0,808.73,77.72,15.0,Sin_Informacion,Bucaramanga,Online,2024,2024-11,2024Q4,False,False,False,False,7278.57,7200.849999999999,1.0677921624714746,False,0.0,460,True
TRX-18154,PROD-3706,2025-03-08,13.0,333.78,94.7,11.0,Sin_Informacion,Bucaramanga,Online,2025,2025-03,2025Q1,False,False,False,False,4339.139999999999,4244.44,2.18246011882539,False,-4.0,333,True
TRX-18155,PROD-1782,2024-12-22,7.0,1380.73,97.31,16.0,Retrasado,Medellin,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,9665.11,9567.800000000001,1.0068173047176907,True,1.0,409,True
TRX-18156,PROD-2224,2024-12-03,14.0,166.83,78.34,15.0,Retrasado,,Físico,2024,2024-12,2024Q4,True,False,False,False,2335.6200000000003,2257.28,3.3541415127460796,False,0.0,428,False
TRX-18157,PROD-3850,2025-09-22,3.0,1098.14,32.25,15.0,Entregado,,App,2025,2025-09,2025Q3,True,False,False,False,3294.42,3262.17,0.9789280055366346,False,0.0,135,False
TRX-18158,PROD-2597,2025-12-04,7.0,1548.47,25.83,23.0,Devuelto,Bogota,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,10839.29,10813.460000000001,0.23829974103469873,True,8.0,62,True
TRX-18159,PROD-1437,2025-07-02,11.0,1900.62,47.52,12.0,Entregado,Bogota,Físico,2025,2025-07,2025Q3,False,False,False,False,20906.82,20859.3,0.22729425134955963,False,-3.0,217,True
TRX-18160,PROD-3583,2025-08-23,11.0,1400.07,51.605000000000004,6.0,Entregado,Bogota,App,2025,2025-08,2025Q3,False,False,True,False,15400.769999999999,15349.164999999999,0.3350806485649744,False,-9.0,165,False
TRX-18161,PROD-3821,2025-02-09,6.0,207.99,99.42,24.0,Sin_Informacion,Bogota,App,2025,2025-02,2025Q1,False,False,False,False,1247.94,1148.52,7.966729169671619,True,9.0,360,True
TRX-18162,PROD-2471,2025-05-19,7.0,186.16,44.2,6.0,Perdido,Barranquilla,Físico,2025,2025-05,2025Q2,False,False,False,False,1303.12,1258.9199999999998,3.391859537110934,False,-9.0,261,True
TRX-18163,PROD-2992,2024-12-09,4.0,1465.88,23.91,4.0,Retrasado,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,5863.52,5839.610000000001,0.407775534150135,False,-11.0,422,True
TRX-18164,PROD-1347,2025-04-09,13.0,438.51,94.71,29.0,Retrasado,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,5700.63,5605.92,1.6613953194646907,True,14.0,301,True
TRX-18165,PROD-3591,2024-10-09,13.0,900.01,41.66,24.0,Perdido,Bogota,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,11700.13,11658.47,0.356064419797045,True,9.0,483,True
TRX-18166,PROD-2793,2025-04-28,10.0,1953.48,70.64,1.0,Sin_Informacion,Bogota,Físico,2025,2025-04,2025Q2,False,False,False,False,19534.8,19464.16,0.3616110735712677,False,-14.0,282,True
TRX-18167,PROD-1776,2025-05-09,13.0,1641.61,79.87,26.0,Devuelto,Barranquilla,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,21340.93,21261.06,0.3742573542952439,True,11.0,271,True
TRX-18168,PROD-1573,2025-08-28,8.0,1694.72,85.1,17.0,En Camino,Bucaramanga,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,13557.76,13472.66,0.6276848092900302,True,2.0,160,True
TRX-18169,PROD-1146,2025-02-07,8.0,1722.93,83.02,4.0,Retrasado,Bucaramanga,App,2025,2025-02,2025Q1,False,False,False,False,13783.44,13700.42,0.6023169832784849,False,-11.0,362,True
TRX-18170,PROD-1790,2025-02-16,7.0,1242.9,84.44,17.0,Retrasado,Barranquilla,Físico,2025,2025-02,2025Q1,False,False,False,False,8700.300000000001,8615.86,0.970541245704171,True,2.0,353,True
TRX-18171,PROD-1103,2025-04-20,13.0,1490.43,68.43,5.0,Entregado,Bogota,Online,2025,2025-04,2025Q2,False,False,False,False,19375.59,19307.16,0.3531763419849409,False,-10.0,290,True
TRX-18172,PROD-3948,2025-02-27,7.0,724.33,51.93,27.0,Devuelto,Cali,Físico,2025,2025-02,2025Q1,False,False,True,False,5070.31,5018.38,1.0241977314996518,True,12.0,342,False
TRX-18173,PROD-3428,2025-11-10,10.0,1996.91,43.36,15.0,Devuelto,,App,2025,2025-11,2025Q4,True,False,False,False,19969.100000000002,19925.74,0.21713547430780553,False,0.0,86,False
TRX-18174,PROD-1976,2025-02-22,13.0,566.45,68.39,9.0,Sin_Informacion,Bucaramanga,Online,2025,2025-02,2025Q1,False,False,False,False,7363.85,7295.46,0.9287261418958833,False,-6.0,347,True
TRX-18175,PROD-3003,2025-09-01,13.0,1184.11,84.49,25.0,Devuelto,Cali,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,15393.429999999998,15308.939999999999,0.5488705246329116,True,10.0,156,True
TRX-18176,PROD-2592,2025-08-18,8.0,571.3,38.31,6.0,Devuelto,Bogota,Online,2025,2025-08,2025Q3,False,False,False,False,4570.4,4532.089999999999,0.83821984946613,False,-9.0,170,True
TRX-18177,PROD-1258,2025-10-10,1.0,233.02,33.17,12.0,Perdido,Medellin,Online,2025,2025-10,2025Q4,False,False,False,False,233.02,199.85000000000002,14.234829628358082,False,-3.0,117,True
TRX-18178,PROD-3214,2025-12-16,6.0,1139.5,37.65,17.0,Entregado,Barranquilla,Físico,2025,2025-12,2025Q4,False,False,False,False,6837.0,6799.35,0.550680122860904,True,2.0,50,True
TRX-18179,PROD-3635,2025-09-15,2.0,713.16,57.37,26.0,Sin_Informacion,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,1426.32,1368.95,4.022239048740815,True,11.0,142,True
TRX-18180,PROD-2260,2025-09-09,1.0,1170.61,9.98,21.0,Perdido,Bogota,Físico,2025,2025-09,2025Q3,False,False,False,False,1170.61,1160.6299999999999,0.8525469626946636,True,6.0,148,True
TRX-18181,PROD-3046,2025-03-04,12.0,1121.77,79.0,10.0,Perdido,Medellin,Online,2025,2025-03,2025Q1,False,False,False,False,13461.24,13382.24,0.5868701546068564,False,-5.0,337,True
TRX-18182,PROD-3187,2025-07-26,10.0,1089.09,18.19,2.0,En Camino,Barranquilla,App,2025,2025-07,2025Q3,False,False,False,False,10890.9,10872.71,0.1670201728048187,False,-13.0,193,True
TRX-18183,PROD-2840,2025-01-01,7.0,255.37,17.62,28.0,Entregado,Medellin,App,2025,2025-01,2025Q1,False,False,False,False,1787.5900000000001,1769.9700000000003,0.9856846368574449,True,13.0,399,True
TRX-18184,PROD-1067,2025-08-15,6.0,885.96,52.475,1.0,Devuelto,Medellin,Online,2025,2025-08,2025Q3,False,False,True,False,5315.76,5263.285,0.9871589387030264,False,-14.0,173,False
TRX-18185,PROD-1151,2025-08-15,5.0,1625.89,23.78,13.0,Sin_Informacion,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,8129.450000000001,8105.670000000001,0.29251671392283607,False,-2.0,173,True
TRX-18186,PROD-2389,2025-02-24,5.0,637.14,59.81,21.0,Entregado,Bogota,App,2025,2025-02,2025Q1,False,False,False,False,3185.7,3125.89,1.8774523652572435,True,6.0,345,True
TRX-18187,PROD-1229,2024-10-02,9.0,893.22,32.13,21.0,Devuelto,Bogota,Físico,2024,2024-10,2024Q4,False,False,False,False,8038.9800000000005,8006.85,0.39967757103513135,True,6.0,490,True
TRX-18188,PROD-2383,2025-09-10,9.0,992.72,39.97,1.0,En Camino,Bogota,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,8934.48,8894.51,0.44736794978554995,False,-14.0,147,True
TRX-18189,PROD-3953,2025-11-23,12.0,1726.84,93.51,13.0,Retrasado,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,20722.079999999998,20628.57,0.45125778879340306,False,-2.0,73,True
TRX-18190,PROD-1175,2025-03-24,12.0,1314.64,85.48,29.0,Perdido,Bucaramanga,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,15775.68,15690.2,0.5418466906022434,True,14.0,317,True
TRX-18191,PROD-2660,2025-12-21,6.0,209.4,85.96,23.0,En Camino,Barranquilla,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,1256.4,1170.44,6.8417701368990755,True,8.0,45,True
TRX-18192,PROD-1484,2025-02-03,13.0,1731.69,59.88,3.0,Perdido,Bucaramanga,Físico,2025,2025-02,2025Q1,False,False,False,False,22511.97,22452.09,0.26599182568207047,False,-12.0,366,True
TRX-18193,PROD-1867,2024-09-28,3.0,1665.81,87.31,11.0,Sin_Informacion,Bogota,Online,2024,2024-09,2024Q3,False,False,False,False,4997.43,4910.12,1.7470980083763052,False,-4.0,494,True
TRX-18194,PROD-3678,2025-08-21,7.0,1509.76,78.96,29.0,Devuelto,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,10568.32,10489.36,0.7471386180584993,True,14.0,167,True
TRX-18195,PROD-3733,2025-11-28,4.0,937.46,95.56,22.0,Sin_Informacion,Bucaramanga,App,2025,2025-11,2025Q4,False,False,False,False,3749.84,3654.28,2.548375397350287,True,7.0,68,True
TRX-18196,PROD-3142,2025-08-21,5.0,1517.52,51.93,16.0,Devuelto,Medellin,Físico,2025,2025-08,2025Q3,False,False,True,False,7587.6,7535.67,0.6844061363276925,True,1.0,167,False
TRX-18197,PROD-2877,2025-06-07,7.0,962.7,11.11,15.0,En Camino,,Físico,2025,2025-06,2025Q2,True,False,False,False,6738.900000000001,6727.790000000001,0.16486370179109347,False,0.0,242,False
TRX-18198,PROD-3777,2025-04-21,12.0,1475.88,7.73,25.0,Retrasado,Barranquilla,Online,2025,2025-04,2025Q2,False,False,False,False,17710.56,17702.83,0.043646276571717664,True,10.0,289,True
TRX-18199,PROD-3197,2024-11-12,7.0,1761.42,21.63,2.0,Retrasado,Bogota,WhatsApp,2024,2024-11,2024Q4,False,False,False,False,12329.94,12308.310000000001,0.17542664441189493,False,-13.0,449,True
TRX-18200,PROD-1610,2025-12-11,7.0,1782.18,93.26,15.0,Perdido,Bogota,Online,2025,2025-12,2025Q4,False,True,False,True,12475.26,12382.0,0.7475595699007476,False,0.0,55,False
TRX-18201,PROD-3373,2025-02-16,10.0,914.61,62.53,18.0,Devuelto,Cali,App,2025,2025-02,2025Q1,False,False,False,False,9146.1,9083.57,0.6836793824690305,True,3.0,353,True
TRX-18202,PROD-1954,2026-02-02,8.0,1720.09,45.48,17.0,Devuelto,Bogota,Físico,2026,2026-02,2026Q1,False,False,False,False,13760.72,13715.24,0.3305059618973426,True,2.0,2,True
TRX-18203,PROD-1295,2025-10-04,1.0,211.9,53.71,1.0,Retrasado,Medellin,Físico,2025,2025-10,2025Q4,False,False,False,False,211.9,158.19,25.346861727229825,False,-14.0,123,True
TRX-18204,PROD-1151,2025-01-28,5.0,212.62,83.81,28.0,Devuelto,Barranquilla,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,1063.1,979.29,7.883548114006208,True,13.0,372,True
TRX-18205,PROD-1579,2026-01-21,12.0,1101.05,93.27,4.0,Sin_Informacion,Medellin,App,2026,2026-01,2026Q1,False,False,False,False,13212.599999999999,13119.329999999998,0.7059170791517189,False,-11.0,14,True
TRX-18206,PROD-3002,2025-06-07,9.0,1307.17,74.32,23.0,Devuelto,Bucaramanga,Físico,2025,2025-06,2025Q2,False,False,False,False,11764.53,11690.210000000001,0.631729444355193,True,8.0,242,True
TRX-18207,PROD-3678,2024-11-12,7.0,314.46,77.19,15.0,En Camino,,Físico,2024,2024-11,2024Q4,True,False,False,False,2201.22,2124.0299999999997,3.50669174366942,False,0.0,449,False
TRX-18208,PROD-1078,2025-02-23,11.0,949.64,51.93,15.0,Retrasado,,Físico,2025,2025-02,2025Q1,True,False,True,False,10446.039999999999,10394.109999999999,0.4971261837021494,False,0.0,346,False
TRX-18209,PROD-2930,2024-12-01,12.0,197.78,35.44,6.0,Retrasado,Medellin,Físico,2024,2024-12,2024Q4,False,False,False,False,2373.36,2337.92,1.493241648970236,False,-9.0,430,True
TRX-18210,PROD-3532,2025-06-25,13.0,1208.18,49.37,21.0,Sin_Informacion,Medellin,App,2025,2025-06,2025Q2,False,False,False,False,15706.34,15656.97,0.3143316647926888,True,6.0,224,True
TRX-18211,PROD-1187,2025-06-28,2.0,1711.64,89.09,5.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,3423.28,3334.19,2.602474819471384,False,-10.0,221,True
TRX-18212,PROD-1994,2025-07-29,1.0,1477.9,79.66,20.0,Entregado,Cali,Online,2025,2025-07,2025Q3,False,False,False,False,1477.9,1398.24,5.390080519656268,True,5.0,190,True
TRX-18213,PROD-3872,2025-10-26,8.0,762.8,70.01,9.0,Sin_Informacion,Medellin,Online,2025,2025-10,2025Q4,False,False,False,False,6102.4,6032.389999999999,1.1472535395909806,False,-6.0,101,True
TRX-18214,PROD-3657,2025-02-03,9.0,1987.65,11.2,21.0,Retrasado,Bucaramanga,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,17888.850000000002,17877.65,0.0626088317583299,True,6.0,366,True
TRX-18215,PROD-1534,2025-04-30,10.0,1329.24,8.75,25.0,Retrasado,Medellin,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,13292.4,13283.65,0.06582708916373267,True,10.0,280,True
TRX-18216,PROD-1058,2025-03-04,5.0,1632.34,17.39,4.0,Sin_Informacion,Bogota,App,2025,2025-03,2025Q1,False,False,False,False,8161.7,8144.3099999999995,0.21306835585723563,False,-11.0,337,True
TRX-18217,PROD-1705,2025-12-25,14.0,1342.7,60.23,25.0,Entregado,Barranquilla,Online,2025,2025-12,2025Q4,False,False,False,False,18797.8,18737.57,0.3204098351934801,True,10.0,41,True
TRX-18218,PROD-3591,2025-02-05,11.0,1978.94,55.96,15.0,Devuelto,,WhatsApp,2025,2025-02,2025Q1,True,False,False,False,21768.34,21712.38,0.2570705896728919,False,0.0,364,False
TRX-18219,PROD-1204,2024-11-18,6.0,1644.51,94.56,8.0,Devuelto,Medellin,Físico,2024,2024-11,2024Q4,False,False,False,False,9867.06,9772.5,0.9583401742768363,False,-7.0,443,True
TRX-18220,PROD-2258,2025-11-30,2.0,1043.65,51.605000000000004,17.0,Perdido,Bogota,App,2025,2025-11,2025Q4,False,False,True,False,2087.3,2035.6950000000002,2.4723326785799835,True,2.0,66,False
TRX-18221,PROD-1398,2025-03-18,11.0,740.09,71.0,15.0,Devuelto,Medellin,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,8140.990000000001,8069.990000000001,0.8721298023950403,False,0.0,323,True
TRX-18222,PROD-2868,2025-01-15,5.0,1367.49,32.93,20.0,Retrasado,Medellin,Online,2025,2025-01,2025Q1,False,False,False,False,6837.45,6804.5199999999995,0.48161229698206204,True,5.0,385,True
TRX-18223,PROD-3503,2026-02-03,12.0,1184.54,20.34,13.0,Perdido,Barranquilla,Físico,2026,2026-02,2026Q1,False,False,False,False,14214.48,14194.14,0.14309352153578603,False,-2.0,1,True
TRX-18224,PROD-1699,2026-01-07,4.0,1262.41,85.71,15.0,Perdido,Barranquilla,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,5049.64,4963.93,1.6973487218890848,False,0.0,28,True
TRX-18225,PROD-3420,2025-02-18,8.0,692.59,48.66,29.0,Sin_Informacion,Medellin,Online,2025,2025-02,2025Q1,False,False,False,False,5540.72,5492.06,0.8782252126077476,True,14.0,351,True
TRX-18226,PROD-1261,2025-05-21,8.0,863.17,67.08,4.0,Sin_Informacion,Barranquilla,App,2025,2025-05,2025Q2,False,False,False,False,6905.36,6838.28,0.9714193032658688,False,-11.0,259,True
TRX-18227,PROD-1435,2025-01-23,14.0,1120.61,58.69,18.0,Devuelto,Bogota,Online,2025,2025-01,2025Q1,False,False,False,False,15688.539999999999,15629.849999999999,0.37409472136986616,True,3.0,377,True
TRX-18228,PROD-1467,2025-07-11,5.0,1680.17,15.21,19.0,Perdido,Barranquilla,Online,2025,2025-07,2025Q3,False,False,False,False,8400.85,8385.640000000001,0.1810531077212425,True,4.0,208,True
TRX-18229,PROD-3036,2025-08-15,11.0,1528.19,10.42,24.0,Entregado,Medellin,Online,2025,2025-08,2025Q3,False,False,False,False,16810.09,16799.670000000002,0.061986580678628125,True,9.0,173,True
TRX-18230,PROD-3437,2024-11-30,8.0,246.13,40.82,28.0,Perdido,Medellin,App,2024,2024-11,2024Q4,False,False,False,False,1969.04,1928.22,2.0730914557347746,True,13.0,431,True
TRX-18231,PROD-3521,2025-08-02,6.0,498.65,39.35,8.0,En Camino,Medellin,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,2991.8999999999996,2952.5499999999997,1.315217754604098,False,-7.0,186,True
TRX-18232,PROD-1903,2024-11-24,10.0,63.05,53.06,14.0,Entregado,Barranquilla,WhatsApp,2024,2024-11,2024Q4,False,False,True,False,630.5,577.44,8.415543219666931,False,-1.0,437,False
TRX-18233,PROD-1258,2025-05-01,6.0,25.84,69.01,1.0,Retrasado,Bogota,Físico,2025,2025-05,2025Q2,False,False,False,False,155.04,86.02999999999999,44.511093911248715,False,-14.0,279,True
TRX-18234,PROD-1830,2024-10-08,13.0,456.51,65.06,2.0,Devuelto,Medellin,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,5934.63,5869.57,1.096277274236136,False,-13.0,484,True
TRX-18235,PROD-2745,2025-10-17,13.0,1600.65,97.05,20.0,Devuelto,Barranquilla,App,2025,2025-10,2025Q4,False,False,False,False,20808.45,20711.4,0.46639706465402275,True,5.0,110,True
TRX-18236,PROD-2381,2024-12-09,4.0,1810.45,86.52,27.0,Sin_Informacion,Medellin,Online,2024,2024-12,2024Q4,False,False,False,False,7241.8,7155.28,1.1947305918418072,True,12.0,422,True
TRX-18237,PROD-3778,2025-01-22,10.0,789.62,52.18,29.0,En Camino,Bogota,App,2025,2025-01,2025Q1,False,False,False,False,7896.2,7844.0199999999995,0.6608241939160608,True,14.0,378,True
TRX-18238,PROD-2646,2025-12-02,12.0,1130.77,52.5,22.0,Devuelto,Cali,Online,2025,2025-12,2025Q4,False,False,False,False,13569.24,13516.74,0.3869044987044227,True,7.0,64,True
TRX-18239,PROD-2328,2025-06-07,11.0,1415.04,69.04,3.0,Retrasado,Cali,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,15565.439999999999,15496.399999999998,0.44354672916409693,False,-12.0,242,True
TRX-18240,PROD-1494,2025-04-27,3.0,1906.34,15.84,16.0,Perdido,Medellin,Físico,2025,2025-04,2025Q2,False,False,False,False,5719.0199999999995,5703.179999999999,0.27697052991596466,True,1.0,283,True
TRX-18241,PROD-3802,2026-01-14,9.0,1826.74,99.99,23.0,Devuelto,Bucaramanga,Físico,2026,2026-01,2026Q1,False,False,False,False,16440.66,16340.67,0.6081872625551529,True,8.0,21,True
TRX-18242,PROD-3359,2025-01-14,5.0,123.81,54.29,15.0,Retrasado,,WhatsApp,2025,2025-01,2025Q1,True,False,False,False,619.05,564.76,8.769889346579436,False,0.0,386,False
TRX-18243,PROD-3235,2025-09-27,10.0,503.85,91.44,24.0,Sin_Informacion,Barranquilla,Online,2025,2025-09,2025Q3,False,False,False,False,5038.5,4947.06,1.8148258410241143,True,9.0,130,True
TRX-18244,PROD-1562,2025-12-27,10.0,107.8,53.06,6.0,Entregado,Medellin,WhatsApp,2025,2025-12,2025Q4,False,False,True,False,1078.0,1024.94,4.922077922077922,False,-9.0,39,False
TRX-18245,PROD-2317,2025-10-07,4.0,1236.92,96.9,8.0,Retrasado,Bucaramanga,App,2025,2025-10,2025Q4,False,False,False,False,4947.68,4850.780000000001,1.9584936778449697,False,-7.0,120,True
TRX-18246,PROD-1873,2025-02-15,6.0,1423.88,60.26,23.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,8543.28,8483.02,0.705349701753893,True,8.0,354,True
TRX-18247,PROD-1186,2025-12-31,14.0,623.48,14.82,12.0,En Camino,Barranquilla,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,8728.720000000001,8713.900000000001,0.1697843440962707,False,-3.0,35,True
TRX-18248,PROD-3429,2025-05-17,4.0,1709.17,59.47,5.0,Retrasado,Medellin,Online,2025,2025-05,2025Q2,False,False,False,False,6836.68,6777.21,0.8698666604258207,False,-10.0,263,True
TRX-18249,PROD-1710,2026-01-11,6.0,911.1,61.78,5.0,Devuelto,Medellin,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,5466.6,5404.820000000001,1.1301357333626019,False,-10.0,24,True
TRX-18250,PROD-2374,2025-12-26,10.0,1996.78,79.97,3.0,Perdido,Medellin,App,2025,2025-12,2025Q4,False,False,False,False,19967.8,19887.829999999998,0.4004947966225623,False,-12.0,40,True
TRX-18251,PROD-1258,2025-11-15,8.0,10.8,9.58,4.0,Retrasado,Bucaramanga,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,86.4,76.82000000000001,11.087962962962962,False,-11.0,81,True
TRX-18252,PROD-1494,2024-12-17,8.0,227.88,49.3,24.0,En Camino,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,1823.04,1773.74,2.704274179392663,True,9.0,414,True
TRX-18253,PROD-2121,2025-03-08,12.0,610.57,92.66,5.0,Entregado,Medellin,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,7326.84,7234.18,1.2646652581467588,False,-10.0,333,True
TRX-18254,PROD-1578,2025-01-29,6.0,60.76,99.17,29.0,En Camino,Bogota,Online,2025,2025-01,2025Q1,False,False,False,False,364.56,265.39,27.202655255650647,True,14.0,371,True
TRX-18255,PROD-2700,2025-03-06,1.0,1566.86,23.18,25.0,Sin_Informacion,Barranquilla,Físico,2025,2025-03,2025Q1,False,False,False,False,1566.86,1543.6799999999998,1.479391904828766,True,10.0,335,True
TRX-18256,PROD-1688,2025-06-26,13.0,115.02,51.93,3.0,Entregado,Cali,Físico,2025,2025-06,2025Q2,False,False,True,False,1495.26,1443.33,3.472974599735163,False,-12.0,223,False
TRX-18257,PROD-3852,2025-06-06,1.0,1500.47,87.71,10.0,Retrasado,Medellin,App,2025,2025-06,2025Q2,False,False,False,False,1500.47,1412.76,5.84550174278726,False,-5.0,243,True
TRX-18258,PROD-2515,2025-02-01,14.0,114.61,18.89,19.0,Perdido,Medellin,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,1604.54,1585.6499999999999,1.177284455357922,True,4.0,368,True
TRX-18259,PROD-3266,2026-01-15,3.0,512.93,84.91,24.0,En Camino,Barranquilla,Online,2026,2026-01,2026Q1,False,False,False,False,1538.79,1453.8799999999999,5.5179719129965745,True,9.0,20,True
TRX-18260,PROD-1675,2024-11-19,2.0,1684.14,31.34,8.0,Perdido,Medellin,WhatsApp,2024,2024-11,2024Q4,False,False,False,False,3368.28,3336.94,0.9304452123932688,False,-7.0,442,True
TRX-18261,PROD-2796,2025-06-06,1.0,1902.68,96.16,28.0,Sin_Informacion,Bogota,Online,2025,2025-06,2025Q2,False,False,False,False,1902.68,1806.52,5.053923938865179,True,13.0,243,True
TRX-18262,PROD-1997,2025-02-10,1.0,834.91,71.07,23.0,Retrasado,Cali,Online,2025,2025-02,2025Q1,False,False,False,False,834.91,763.8399999999999,8.512294738355033,True,8.0,359,True
