Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable_Transaccion,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable_Inventario,SKU_Fantasma,Rating_Producto,Rating_Logistica,Rating_Promedio,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Segmento_NPS,Tiene_Feedback,Costo_Fantasma_Imputado,Margen_Utilidad_Unitario,Margen_Utilidad_Pct,Margen_Utilidad,Brecha_Entrega_vs_Prometido,Ingreso_En_Riesgo,Ratio_Soporte_Categoria
TRX-17638,PROD-2856,2026-01-09,14.0,212.39,39.72,27.0,Retrasado,Medellin,App,2026,2026-01,2026Q1,False,False,False,False,2973.46,2933.7400000000002,1.3358175324369588,True,12.0,26,True,Monitores,157.0,991.86,218.0,10.0,Norte,2024-10-02,False,False,False,10,False,486.0,155722.02,0.7201834862385321,False,True,False,,,,,,,,False,False,-779.47,-366.99938791845193,-10912.58,12.0,0.0,0.1813819577735125
TRX-17639,PROD-2996,2025-07-01,12.0,1234.98,44.7,4.0,Sin_Informacion,Bogota,Online,2025,2025-07,2025Q3,False,False,False,False,14819.76,14775.06,0.3016243178027175,False,-11.0,218,True,Tablets,18.0,766.84,125.0,5.0,Sur,2025-06-30,False,False,False,,True,215.0,13803.12,0.144,False,False,False,,,,,,,,False,False,468.14,37.90668674796353,5617.68,-11.0,0.0,0.18172888015717092
TRX-17640,PROD-1123,2025-08-15,8.0,1994.83,9.79,9.0,Entregado,Cali,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,15958.64,15948.849999999999,0.061346079615806855,False,-6.0,173,True,Smartphones,135.0,123.01,222.0,0.0,Occidente,2024-03-29,False,False,False,Inmediato,False,673.0,16606.350000000002,0.6081081081081081,False,True,False,3.0,5.0,4.0,-44.7,False,Talvez,Detractor,True,False,1871.82,93.83355975195882,14974.56,-6.0,0.0,0.18093855829704886
TRX-17641,PROD-1267,2025-06-01,8.0,79.13,92.81,14.0,Devuelto,Medellin,Online,2025,2025-06,2025Q2,False,False,False,False,633.04,540.23,14.661000884620245,False,-1.0,248,True,Laptops,1127.0,1463.3,213.0,5.0,Sur,2025-12-10,True,False,False,,True,52.0,1649139.0999999999,5.291079812206573,True,False,False,,,,,,,,False,False,-1384.17,-1749.2354353595354,-11073.36,-1.0,0.0,0.18764153995470723
TRX-17642,PROD-2946,2024-12-05,8.0,1685.17,13.37,19.0,Retrasado,Cali,Online,2024,2024-12,2024Q4,False,False,False,False,13481.36,13467.99,0.09917397057863596,True,4.0,426,True,Laptops,224.0,894.53,166.0,27.5,ZONA_FRANCA,2025-12-22,False,False,False,25-30 días,False,40.0,200374.72,1.3493975903614457,False,True,False,3.0,2.0,2.5,13.9,True,Si,Pasivo,True,False,790.6400000000001,46.91752167437114,6325.120000000001,4.0,0.0,0.18764153995470723
TRX-17643,PROD-1462,2025-12-19,9.0,478.61,60.09,16.0,En Camino,Medellin,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,4307.49,4247.4,1.395011944310956,True,1.0,47,True,Laptops,1083.0,632.94,138.0,3.0,Norte,2025-08-29,False,False,False,3,False,155.0,685474.02,7.8478260869565215,True,True,False,3.5,1.0,2.25,28.499999999999996,True,No,Pasivo,True,False,-154.33000000000004,-32.24546081360607,-1388.9700000000003,1.0,0.0,0.18764153995470723
TRX-17644,PROD-2439,2024-11-08,1.0,793.79,53.06,26.0,En Camino,Bucaramanga,WhatsApp,2024,2024-11,2024Q4,False,False,True,False,793.79,740.73,6.6843875584222525,True,11.0,453,False,Smartphones,420.0,1373.56,151.0,3.0,BOD-EXT-99,2024-03-11,False,False,False,3,False,691.0,576895.2,2.781456953642384,True,True,False,3.0,5.0,4.0,68.2,True,Talvez,Promotor,True,False,-579.77,-73.03820909812418,-579.77,11.0,0.0,0.18093855829704886
TRX-17645,PROD-2960,2024-12-07,8.0,751.69,87.81,14.0,En Camino,Bucaramanga,Online,2024,2024-12,2024Q4,False,False,False,False,6013.52,5925.71,1.4602096608974444,False,-1.0,424,True,Tablets,1342.0,447.61,178.0,27.5,ZONA_FRANCA,2025-07-19,False,False,False,25-30 días,False,196.0,600692.62,7.53932584269663,True,True,False,,,,,,,,False,False,304.08000000000004,40.45284625310966,2432.6400000000003,-1.0,0.0,0.18172888015717092
TRX-17646,PROD-2889,2024-12-27,2.0,1798.61,44.98,15.0,Entregado,Medellin,App,2024,2024-12,2024Q4,False,False,False,False,3597.22,3552.24,1.2504100388633443,False,0.0,404,True,Monitores,559.0,988.65,236.0,3.0,Sur,2025-12-08,False,False,False,3,False,54.0,552655.35,2.3686440677966103,True,True,False,,,,,,,,False,False,809.9599999999999,45.03255291586281,1619.9199999999998,0.0,0.0,0.1813819577735125
TRX-17647,PROD-1699,2025-11-22,4.0,1013.93,81.01,15.0,Entregado,,WhatsApp,2025,2025-11,2025Q4,True,False,False,False,4055.72,3974.7099999999996,1.9974258578008348,False,0.0,74,False,Smartphones,285.0,1323.15,283.0,0.0,Norte,2024-08-22,False,False,False,Inmediato,False,527.0,377097.75,1.0070671378091873,False,True,False,,,,,,,,False,False,-309.22000000000014,-30.49717436114921,-1236.8800000000006,0.0,0.0,0.18093855829704886
TRX-17648,PROD-2156,2024-10-23,1.0,899.88,81.36,28.0,En Camino,Bogota,Físico,2024,2024-10,2024Q4,False,False,False,False,899.88,818.52,9.041205494065876,True,13.0,469,True,Tablets,54.0,1432.77,209.0,5.0,ZONA_FRANCA,2024-06-04,False,False,False,,True,606.0,77369.58,0.2583732057416268,False,False,False,4.0,5.0,4.5,26.6,False,Si,Pasivo,True,False,-532.89,-59.21789571942926,-532.89,13.0,0.0,0.18172888015717092
TRX-17649,PROD-2427,2024-10-14,12.0,1637.87,10.69,15.0,Retrasado,Medellin,Online,2024,2024-10,2024Q4,False,False,False,False,19654.44,19643.75,0.054389746031939856,False,0.0,478,True,Smartphones,617.0,921.15,223.0,0.0,Norte,2025-11-08,False,False,False,Inmediato,False,84.0,568349.5499999999,2.766816143497758,True,True,False,,,,,,,,False,False,716.7199999999999,43.75927271395165,8600.64,0.0,0.0,0.18093855829704886
TRX-17650,PROD-3475,2024-10-09,6.0,107.33,44.15,19.0,Entregado,Bogota,Físico,2024,2024-10,2024Q4,False,False,False,False,643.98,599.83,6.855802975247678,True,4.0,483,True,Smartphones,1058.0,274.44,215.0,5.0,Norte,2025-04-14,False,True,False,,True,292.0,290357.52,4.920930232558139,True,False,False,,,,,,,,False,False,-167.11,-155.6973819062704,-1002.6600000000001,4.0,0.0,0.18093855829704886
TRX-17651,PROD-3353,2025-04-22,10.0,182.05,70.65,9.0,En Camino,Cali,Físico,2025,2025-04,2025Q2,False,False,False,False,1820.5,1749.85,3.880801977478715,False,-6.0,288,True,Laptops,115.0,233.86,114.0,0.0,Occidente,2024-09-21,True,False,False,Inmediato,False,497.0,26893.9,1.0087719298245614,False,False,False,,,,,,,,False,False,-51.81,-28.459214501510573,-518.1,-6.0,0.0,0.18764153995470723
TRX-17652,PROD-1521,2025-02-17,1.0,53.16,45.12,21.0,Entregado,Bogota,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,53.16,8.04,84.87584650112868,True,6.0,352,True,Smartphones,1156.0,899.07,115.0,5.0,Norte,2025-12-27,False,False,False,5,False,35.0,1039324.92,10.052173913043479,True,True,False,1.5,5.0,3.25,-38.55,True,Sin_Respuesta,Detractor,True,False,-845.9100000000001,-1591.2528216704293,-845.9100000000001,6.0,0.0,0.18093855829704886
TRX-17653,PROD-3080,2025-05-15,12.0,1379.09,56.79,21.0,Perdido,Barranquilla,App,2025,2025-05,2025Q2,False,False,False,False,16549.079999999998,16492.289999999997,0.3431610699809295,True,6.0,265,True,Laptops,1726.0,1119.28,137.0,0.0,ZONA_FRANCA,2024-12-23,False,False,False,Inmediato,False,404.0,1931877.28,12.598540145985401,True,True,False,,,,,,,,False,False,259.80999999999995,18.83923456772219,3117.7199999999993,6.0,0.0,0.18764153995470723
TRX-17654,PROD-1421,2025-10-19,5.0,1055.98,61.47,16.0,Retrasado,Bogota,Físico,2025,2025-10,2025Q4,False,False,False,False,5279.9,5218.429999999999,1.1642265952006667,True,1.0,108,True,Tablets,1551.0,1449.69,116.0,0.0,Norte,2025-04-10,False,False,False,Inmediato,False,296.0,2248469.19,13.370689655172415,True,True,False,,,,,,,,False,False,-393.71000000000004,-37.28385007291805,-1968.5500000000002,1.0,0.0,0.18172888015717092
TRX-17655,PROD-2661,2026-01-30,9.0,1753.28,19.37,23.0,Devuelto,Bogota,Online,2026,2026-01,2026Q1,False,False,False,False,15779.52,15760.15,0.12275405082030379,True,8.0,5,True,Smartphones,1166.0,70.59,130.0,0.0,Sur,2025-01-22,False,False,False,Inmediato,False,374.0,82307.94,8.96923076923077,True,True,False,,,,,,,,False,False,1682.69,95.97383190363206,15144.210000000001,8.0,0.0,0.18093855829704886
TRX-17656,PROD-3925,2025-09-11,1.0,1002.08,53.06,15.0,Retrasado,,WhatsApp,2025,2025-09,2025Q3,True,False,True,False,1002.08,949.02,5.294986428229284,False,0.0,146,False,,,765.277188563261,,,,,,,,,,,,,,,True,2.0,3.0,2.5,26.3,False,Talvez,Pasivo,True,True,236.80281143673903,23.631128396608954,236.80281143673903,0.0,1002.08,
TRX-17657,PROD-1438,2025-07-24,9.0,451.42,44.14,10.0,Devuelto,Cali,Físico,2025,2025-07,2025Q3,False,False,False,False,4062.78,4018.6400000000003,1.0864481955705207,False,-5.0,195,True,Smartphones,1058.0,1355.38,169.0,0.0,Norte,2025-09-02,False,True,False,Inmediato,False,151.0,1433992.04,6.260355029585799,True,False,False,3.0,1.0,2.0,6.6,False,No,Pasivo,True,False,-903.96,-200.24810597669577,-8135.64,-5.0,0.0,0.18093855829704886
TRX-17658,PROD-2334,2024-12-18,4.0,1612.24,7.7,5.0,En Camino,Bogota,Online,2024,2024-12,2024Q4,False,False,False,False,6448.96,6441.26,0.11939909690864883,False,-10.0,413,True,Accesorios,1699.0,1294.01,270.0,5.0,Norte,2025-10-24,False,False,False,5,False,99.0,2198522.9899999998,6.292592592592593,True,True,False,,,,,,,,False,False,318.23,19.738376420384064,1272.92,-10.0,0.0,0.18234723569350145
TRX-17659,PROD-3277,2024-10-30,3.0,595.7,19.21,9.0,Entregado,Bogota,Online,2024,2024-10,2024Q4,False,False,False,False,1787.1000000000001,1767.89,1.074925857534553,False,-6.0,462,True,Laptops,729.0,639.37,155.0,27.5,Occidente,2024-12-29,False,False,False,25-30 días,False,398.0,466100.73,4.703225806451613,True,True,False,,,,,,,,False,False,-43.66999999999996,-7.330871243914714,-131.00999999999988,-6.0,0.0,0.18764153995470723
TRX-17660,PROD-3660,2024-11-14,8.0,1872.02,53.66,14.0,En Camino,Medellin,Online,2024,2024-11,2024Q4,False,False,False,False,14976.16,14922.5,0.3583027959103001,False,-1.0,447,True,,,1429.640550189801,,,,,,,,,,,,,,,True,3.0,3.0,3.0,92.4,True,Si,Promotor,True,True,442.37944981019905,23.63112839660896,3539.0355984815924,-1.0,14976.16,
TRX-17661,PROD-1290,2024-10-20,6.0,508.34,59.49,22.0,Sin_Informacion,Medellin,Físico,2024,2024-10,2024Q4,False,False,False,False,3050.04,2990.55,1.9504662233937917,True,7.0,472,True,Laptops,90.0,1361.15,232.0,5.0,ZONA_FRANCA,2026-01-14,False,False,False,,True,17.0,122503.50000000001,0.3879310344827586,False,False,False,,,,,,,,False,False,-852.8100000000002,-167.76370145965302,-5116.860000000001,7.0,0.0,0.18764153995470723
TRX-17662,PROD-2237,2024-12-08,7.0,343.76,18.89,28.0,Devuelto,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,2406.3199999999997,2387.43,0.7850161242062569,True,13.0,423,True,Laptops,194.0,916.27,144.0,3.0,Norte,2025-08-26,True,False,False,3,False,158.0,177756.38,1.3472222222222223,False,False,False,,,,,,,,False,False,-572.51,-166.54351873400046,-4007.5699999999997,13.0,0.0,0.18764153995470723
TRX-17663,PROD-3182,2025-11-09,9.0,991.71,76.78,24.0,Perdido,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,8925.39,8848.609999999999,0.8602425216153021,True,9.0,87,True,Smartphones,110.0,387.88,291.0,10.0,Sur,2025-06-18,False,False,False,10,False,227.0,42666.8,0.37800687285223367,False,True,False,,,,,,,,False,False,603.83,60.88775952647447,5434.47,9.0,0.0,0.18093855829704886
TRX-17664,PROD-2888,2025-04-10,5.0,110.53,40.43,10.0,Devuelto,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,552.65,512.22,7.31566090654121,False,-5.0,300,True,Smartphones,1763.0,987.15,106.0,5.0,Occidente,2024-08-08,False,False,False,5,False,541.0,1740345.45,16.632075471698112,True,True,False,,,,,,,,False,False,-876.62,-793.1059440875781,-4383.1,-5.0,0.0,0.18093855829704886
TRX-17665,PROD-2641,2025-10-22,13.0,82.46,92.46,24.0,Entregado,Bucaramanga,App,2025,2025-10,2025Q4,False,False,False,False,1071.98,979.52,8.62516091718129,True,9.0,105,True,Laptops,578.0,169.73,238.0,5.0,Norte,2026-01-31,False,False,False,5,False,0.0,98103.93999999999,2.4285714285714284,True,True,False,,,,,,,,False,False,-87.27,-105.83313121513463,-1134.51,9.0,0.0,0.18764153995470723
TRX-17666,PROD-3418,2025-11-27,2.0,997.07,41.83,1.0,Perdido,Bogota,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,1994.14,1952.3100000000002,2.09764610308203,False,-14.0,69,True,Monitores,669.0,1363.57,293.0,3.0,Sur,2025-12-01,False,False,False,3,False,61.0,912228.33,2.2832764505119454,True,True,False,1.0,2.0,1.5,-72.7,False,Si,Detractor,True,False,-366.4999999999999,-36.75770006117924,-732.9999999999998,-14.0,0.0,0.1813819577735125
TRX-17667,PROD-2693,2025-03-14,3.0,438.06,19.23,15.0,Entregado,,WhatsApp,2025,2025-03,2025Q1,True,False,False,False,1314.18,1294.95,1.463269871707072,False,0.0,327,False,Smartphones,1962.0,1224.47,161.0,5.0,Norte,2025-07-26,False,False,False,,True,189.0,2402410.14,12.186335403726709,True,False,False,,,,,,,,False,False,-786.4100000000001,-179.52107017303567,-2359.2300000000005,0.0,0.0,0.18093855829704886
TRX-17668,PROD-1977,2025-06-23,3.0,28.61,51.605000000000004,22.0,Perdido,Barranquilla,App,2025,2025-06,2025Q2,False,False,True,False,85.83,34.224999999999994,60.124665035535365,True,7.0,226,False,Laptops,500.0,718.3,130.0,0.0,Sur,2025-03-19,True,False,False,Inmediato,False,318.0,359150.0,3.8461538461538463,True,False,False,,,,,,,,False,False,-689.6899999999999,-2410.6606081789582,-2069.0699999999997,7.0,0.0,0.18764153995470723
TRX-17669,PROD-3543,2024-11-11,4.0,599.15,77.01,20.0,Entregado,Medellin,Físico,2024,2024-11,2024Q4,False,False,False,False,2396.6,2319.5899999999997,3.213302178085622,True,5.0,450,True,,,457.5640942117174,,,,,,,,,,,,,,,True,,,,,,,,False,True,141.58590578828256,23.631128396608958,566.3436231531302,5.0,2396.6,
TRX-17670,PROD-1998,2025-09-02,10.0,959.96,58.94,3.0,Devuelto,Bogota,App,2025,2025-09,2025Q3,False,False,False,False,9599.6,9540.66,0.6139839159964998,False,-12.0,155,True,Laptops,1700.0,482.5,230.0,27.5,Occidente,2024-11-08,True,False,False,25-30 días,False,449.0,820250.0,7.391304347826087,True,False,False,4.0,3.0,3.5,-91.0,True,Talvez,Detractor,True,False,477.46000000000004,49.737489062044254,4774.6,-12.0,0.0,0.18764153995470723
TRX-17671,PROD-3244,2025-03-18,7.0,794.63,41.74,16.0,Devuelto,Medellin,App,2025,2025-03,2025Q1,False,False,False,False,5562.41,5520.67,0.7503941636808507,True,1.0,323,True,Accesorios,1634.0,1344.08,211.0,5.0,Occidente,2024-05-29,False,False,False,,True,612.0,2196226.7199999997,7.7440758293838865,True,False,False,,,,,,,,False,False,-549.4499999999999,-69.14538841976768,-3846.1499999999996,1.0,0.0,0.18234723569350145
TRX-17672,PROD-1651,2025-11-02,12.0,279.58,38.82,5.0,Devuelto,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,3354.96,3316.14,1.1570927820301882,False,-10.0,94,True,Laptops,652.0,919.22,173.0,5.0,ZONA_FRANCA,2025-10-08,True,False,False,5,False,115.0,599331.4400000001,3.76878612716763,True,False,False,,,,,,,,False,False,-639.6400000000001,-228.78603619715295,-7675.680000000001,-10.0,0.0,0.18764153995470723
TRX-17673,PROD-2975,2025-07-20,10.0,1163.55,19.32,13.0,Devuelto,Barranquilla,Online,2025,2025-07,2025Q3,False,False,False,False,11635.5,11616.18,0.16604357354647414,False,-2.0,199,True,Laptops,1019.5,316.95,230.0,3.0,Norte,2025-12-06,False,True,False,3,False,56.0,323130.52499999997,4.432608695652174,True,False,False,3.0,4.0,3.5,-48.4,True,No,Detractor,True,False,846.5999999999999,72.7600876627562,8466.0,-2.0,0.0,0.18764153995470723
TRX-17674,PROD-2572,2025-12-11,6.0,1423.56,37.38,5.0,Perdido,Barranquilla,App,2025,2025-12,2025Q4,False,False,False,False,8541.36,8503.980000000001,0.4376352243670797,False,-10.0,55,True,Laptops,1793.0,847.09,199.0,3.0,Norte,2025-08-27,False,False,False,3,False,157.0,1518832.37,9.010050251256281,True,True,False,5.0,4.0,4.5,35.1,True,Talvez,Pasivo,True,False,576.4699999999999,40.494956306723985,3458.8199999999997,-10.0,0.0,0.18764153995470723
TRX-17675,PROD-1270,2025-05-07,3.0,1354.32,7.79,23.0,Retrasado,Medellin,Online,2025,2025-05,2025Q2,False,False,False,False,4062.96,4055.17,0.1917321361765806,True,8.0,273,True,Laptops,1106.0,1309.19,254.0,5.0,ZONA_FRANCA,2025-01-28,False,False,False,,True,368.0,1447964.1400000001,4.354330708661418,True,False,False,5.0,1.0,3.0,-32.1,False,Si,Detractor,True,False,45.12999999999988,3.33229960422942,135.38999999999965,8.0,0.0,0.18764153995470723
TRX-17676,PROD-2395,2025-01-27,14.0,793.59,52.73,25.0,Retrasado,Cali,App,2025,2025-01,2025Q1,False,False,False,False,11110.26,11057.53,0.4746063548467812,True,10.0,373,True,Laptops,1429.0,158.6,251.0,0.0,Norte,2025-07-22,False,False,False,Inmediato,False,193.0,226639.4,5.693227091633466,True,True,False,,,,,,,,False,False,634.99,80.01486913897604,8889.86,10.0,0.0,0.18764153995470723
TRX-17677,PROD-1852,2025-09-06,7.0,283.82,90.19,11.0,En Camino,Barranquilla,Físico,2025,2025-09,2025Q3,False,False,False,False,1986.74,1896.55,4.539597531634739,False,-4.0,151,True,Monitores,1804.0,942.36,224.0,10.0,Norte,2025-07-20,False,False,False,10,False,195.0,1700017.44,8.053571428571429,True,True,False,,,,,,,,False,False,-658.54,-232.0273412726376,-4609.78,-4.0,0.0,0.1813819577735125
TRX-17678,PROD-3842,2024-10-13,4.0,1003.98,80.56,17.0,Retrasado,Bucaramanga,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,4015.92,3935.36,2.006016056096735,True,2.0,479,True,,,766.7281971237254,,,,,,,,,,,,,,,True,1.0,5.0,3.0,99.3,False,Si,Promotor,True,True,237.2518028762746,23.631128396608958,949.0072115050984,2.0,4015.92,
TRX-17679,PROD-3420,2025-04-09,10.0,1781.96,7.71,25.0,En Camino,Bucaramanga,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,17819.6,17811.89,0.04326696446609352,True,10.0,301,True,Laptops,21.0,308.85,137.0,5.0,Sur,2025-12-19,False,False,False,,True,43.0,6485.85,0.15328467153284672,False,False,False,2.0,5.0,3.5,16.4,True,Si,Pasivo,True,False,1473.1100000000001,82.66796112146176,14731.100000000002,10.0,0.0,0.18764153995470723
TRX-17680,PROD-2765,2025-03-30,11.0,942.76,52.475,15.0,Devuelto,,Online,2025,2025-03,2025Q1,True,False,True,False,10370.36,10317.885,0.5060094345808631,False,0.0,311,False,Laptops,1313.0,470.11,244.0,10.0,Norte,2024-08-17,True,False,False,10,False,532.0,617254.43,5.381147540983607,True,False,False,,,,,,,,False,False,472.65,50.13471084899657,5199.15,0.0,0.0,0.18764153995470723
TRX-17681,PROD-2783,2025-08-20,11.0,399.41,88.72,22.0,Entregado,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,4393.51,4304.79,2.0193421660585726,True,7.0,168,True,Laptops,27.0,1275.05,145.0,27.5,Sur,2024-11-08,False,False,False,25-30 días,False,449.0,34426.35,0.18620689655172415,False,True,False,,,,,,,,False,False,-875.6399999999999,-219.23336921959887,-9632.039999999999,7.0,0.0,0.18764153995470723
TRX-17682,PROD-3323,2025-11-16,8.0,195.18,47.97,6.0,Retrasado,Cali,Físico,2025,2025-11,2025Q4,False,False,False,False,1561.44,1513.47,3.072164156163541,False,-9.0,80,True,Laptops,1044.0,958.91,129.0,0.0,Sur,2025-10-04,True,False,False,Inmediato,False,119.0,1001102.0399999999,8.093023255813954,True,False,False,,,,,,,,False,False,-763.73,-391.2952146736346,-6109.84,-9.0,0.0,0.18764153995470723
TRX-17683,PROD-2401,2025-02-21,7.0,1888.41,23.13,16.0,Retrasado,Cali,Online,2025,2025-02,2025Q1,False,False,False,False,13218.87,13195.740000000002,0.1749771349593422,True,1.0,348,True,Smartphones,961.0,1164.68,261.0,10.0,Norte,2025-09-23,False,False,False,10,False,130.0,1119257.48,3.681992337164751,True,True,False,,,,,,,,False,False,723.73,38.32483411970917,5066.110000000001,1.0,0.0,0.18093855829704886
TRX-17684,PROD-3230,2025-03-01,7.0,1488.59,76.48,20.0,Devuelto,Medellin,Físico,2025,2025-03,2025Q1,False,False,False,False,10420.13,10343.65,0.7339639716587031,True,5.0,340,True,Laptops,288.0,172.11,194.0,5.0,Sur,2025-02-01,False,False,False,5,False,364.0,49567.68000000001,1.4845360824742269,False,True,False,,,,,,,,False,False,1316.48,88.43805211643233,9215.36,5.0,0.0,0.18764153995470723
TRX-17685,PROD-3843,2025-09-04,9.0,632.8,35.67,15.0,Devuelto,,App,2025,2025-09,2025Q3,True,False,False,False,5695.2,5659.53,0.6263168984407923,False,0.0,153,False,,,483.2622195062585,,,,,,,,,,,,,,,True,,,,,,,,False,True,149.53778049374148,23.631128396608958,1345.8400244436734,0.0,5695.2,
TRX-17686,PROD-1967,2026-01-15,8.0,597.75,29.07,15.0,Retrasado,,WhatsApp,2026,2026-01,2026Q1,True,False,False,False,4782.0,4752.93,0.6079046424090339,False,0.0,20,False,Laptops,391.0,739.44,197.0,3.0,ZONA_FRANCA,2025-03-03,False,False,False,3,False,334.0,289121.04000000004,1.984771573604061,False,True,False,,,,,,,,False,False,-141.69000000000005,-23.70388958594731,-1133.5200000000004,0.0,0.0,0.18764153995470723
TRX-17687,PROD-1708,2025-12-09,12.0,1791.48,20.33,19.0,Devuelto,Bogota,App,2025,2025-12,2025Q4,False,False,False,False,21497.760000000002,21477.43,0.09456799220011758,True,4.0,57,True,Laptops,613.0,116.1,102.0,5.0,Norte,2024-09-14,True,False,False,,True,504.0,71169.3,6.009803921568627,True,False,False,,,,,,,,False,False,1675.38,93.51932480407261,20104.56,4.0,0.0,0.18764153995470723
TRX-17688,PROD-3714,2024-12-27,1.0,363.36,51.23,20.0,Retrasado,Barranquilla,App,2024,2024-12,2024Q4,False,False,False,False,363.36,312.13,14.098965213562305,True,5.0,404,True,,,277.4939318580817,,,,,,,,,,,,,,,True,4.0,5.0,4.5,-64.3,True,Talvez,Detractor,True,True,85.86606814191833,23.631128396608965,85.86606814191833,5.0,363.36,
TRX-17689,PROD-3742,2025-09-09,7.0,1074.72,13.87,22.0,Entregado,Bogota,App,2025,2025-09,2025Q3,False,False,False,False,7523.04,7509.17,0.18436695803823985,True,7.0,148,True,,,820.7515368959643,,,,,,,,,,,,,,,True,,,,,,,,False,True,253.96846310403578,23.631128396608954,1777.7792417282503,7.0,7523.04,
TRX-17690,PROD-1319,2026-01-09,3.0,1429.87,79.63,11.0,Sin_Informacion,Medellin,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,4289.61,4209.98,1.8563459148966923,False,-4.0,26,True,Laptops,1658.0,266.41,205.0,5.0,Norte,2024-05-19,False,False,False,,True,622.0,441707.78,8.08780487804878,True,False,False,,,,,,,,False,False,1163.4599999999998,81.36823627322764,3490.379999999999,-4.0,0.0,0.18764153995470723
TRX-17691,PROD-3915,2024-12-06,12.0,798.82,49.71,23.0,Entregado,Cali,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,9585.84,9536.130000000001,0.5185774016674595,True,8.0,425,True,,,610.0498201422083,,,,,,,,,,,,,,,True,,,,,,,,False,True,188.77017985779173,23.631128396608965,2265.242158293501,8.0,9585.84,
TRX-17692,PROD-3351,2025-09-23,4.0,89.41,52.475,18.0,En Camino,Cali,Online,2025,2025-09,2025Q3,False,False,True,False,357.64,305.16499999999996,14.672575774521867,True,3.0,134,False,Monitores,1311.0,1084.81,298.0,5.0,Norte,2024-04-17,False,False,False,5,False,654.0,1422185.91,4.399328859060403,True,True,False,1.0,3.0,2.0,-78.9,True,No,Detractor,True,False,-995.4,-1113.2982887820156,-3981.6,3.0,0.0,0.1813819577735125
TRX-17693,PROD-2993,2024-12-13,6.0,463.24,47.46,27.0,Retrasado,Bogota,Online,2024,2024-12,2024Q4,False,False,False,False,2779.44,2731.98,1.7075382091356532,True,12.0,418,True,Laptops,1569.0,1082.72,295.0,0.0,Occidente,2026-01-05,False,False,False,Inmediato,False,26.0,1698787.68,5.31864406779661,True,True,False,3.0,5.0,4.0,-69.7,False,Si,Detractor,True,False,-619.48,-133.7276573698299,-3716.88,12.0,0.0,0.18764153995470723
TRX-17694,PROD-1468,2025-01-28,5.0,1804.6,5.18,15.0,Sin_Informacion,,Online,2025,2025-01,2025Q1,True,False,False,False,9023.0,9017.82,0.05740884406516679,False,0.0,372,False,Monitores,913.0,567.06,209.0,0.0,Occidente,2024-08-28,False,False,False,Inmediato,False,521.0,517725.77999999997,4.368421052631579,True,True,False,,,,,,,,False,False,1237.54,68.57696996564336,6187.7,0.0,0.0,0.1813819577735125
TRX-17695,PROD-3425,2025-09-16,8.0,1051.01,82.7,12.0,Entregado,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,8408.08,8325.38,0.9835777014490824,False,-3.0,141,True,Smartphones,1058.0,1465.91,278.0,27.5,Occidente,2024-04-15,False,True,False,25-30 días,False,656.0,1550932.78,3.805755395683453,True,False,False,,,,,,,,False,False,-414.9000000000001,-39.476313260577925,-3319.2000000000007,-3.0,0.0,0.18093855829704886
TRX-17696,PROD-3441,2025-02-02,2.0,1632.73,51.82,23.0,Sin_Informacion,Barranquilla,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,3265.46,3213.64,1.5869127167382238,True,8.0,367,True,Laptops,225.0,789.1,246.0,5.0,Occidente,2024-07-22,False,False,False,,True,558.0,177547.5,0.9146341463414634,False,False,False,4.0,2.0,3.0,-34.2,True,Talvez,Detractor,True,False,843.63,51.66990255584205,1687.26,8.0,0.0,0.18764153995470723
