SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable
PROD-2934,Smartphones,895.0,329.12,266,10.0,Sur,2024-03-09,False,False,False,10,False,693,294562.4,3.3646616541353382,True,True
PROD-2935,Laptops,1287.0,197.72,189,5.0,ZONA_FRANCA,2025-01-28,True,False,False,5,False,368,254465.63999999998,6.809523809523809,True,False
PROD-2936,Smartphones,1134.0,1371.12,295,0.0,ZONA_FRANCA,2024-04-17,False,False,False,Inmediato,False,654,1554850.0799999998,3.8440677966101693,True,True
PROD-2937,Laptops,280.0,1239.74,154,3.0,BOD-EXT-99,2024-12-06,False,False,False,3,False,421,347127.2,1.8181818181818181,False,True
PROD-2938,Tablets,1501.0,1152.05,144,3.0,Occidente,2024-04-18,False,False,False,3,False,653,1729227.05,10.42361111111111,True,True
PROD-2939,Smartphones,287.0,120.71,100,27.5,ZONA_FRANCA,2024-03-06,False,False,False,25-30 días,False,696,34643.77,2.87,True,True
PROD-2940,Smartphones,1579.0,1273.41,120,5.0,ZONA_FRANCA,2024-11-15,False,False,False,,True,442,2010714.3900000001,13.158333333333333,True,False
PROD-2941,Laptops,1277.0,685.16,120,27.5,Norte,2024-08-30,True,False,False,25-30 días,False,519,874949.32,10.641666666666667,True,False
PROD-2942,Laptops,1476.0,546.47,151,5.0,BOD-EXT-99,2024-06-27,False,False,False,5,False,583,806589.7200000001,9.774834437086092,True,True
PROD-2943,Laptops,1623.0,842.39,181,10.0,ZONA_FRANCA,2025-04-19,False,False,False,10,False,287,1367198.97,8.966850828729282,True,True
PROD-2944,Monitores,1311.0,182.46,270,3.0,ZONA_FRANCA,2025-10-29,False,False,False,3,False,94,239205.06,4.855555555555555,True,True
PROD-2945,Laptops,1523.0,1147.14,279,5.0,Norte,2024-04-03,True,False,False,5,False,668,1747094.2200000002,5.458781362007168,True,False
PROD-2946,Laptops,224.0,894.53,166,27.5,ZONA_FRANCA,2025-12-22,False,False,False,25-30 días,False,40,200374.72,1.3493975903614457,False,True
PROD-2947,Tablets,1137.0,320.56,212,27.5,Norte,2025-03-07,False,False,False,25-30 días,False,330,364476.72000000003,5.363207547169812,True,True
PROD-2948,Accesorios,1943.0,322.94,143,3.0,Occidente,2025-08-30,False,False,False,3,False,154,627472.42,13.587412587412587,True,True
PROD-2949,Smartphones,819.0,317.16,259,27.5,Norte,2024-09-15,False,False,False,25-30 días,False,503,259754.04,3.1621621621621623,True,True
PROD-2950,Accesorios,987.0,132.65,109,5.0,Norte,2025-05-02,False,True,False,,True,274,130925.55,9.055045871559633,True,False
PROD-2951,Smartphones,964.0,902.31,163,27.5,Norte,2024-04-06,False,False,False,25-30 días,False,665,869826.84,5.914110429447852,True,True
PROD-2952,Smartphones,1861.0,1268.5,168,0.0,ZONA_FRANCA,2024-07-16,False,False,False,Inmediato,False,564,2360678.5,11.077380952380953,True,True
PROD-2953,Accesorios,552.0,75.37,167,10.0,Norte,2025-08-06,False,False,False,10,False,178,41604.240000000005,3.305389221556886,True,True
PROD-2954,Smartphones,1749.0,121.06,127,27.5,BOD-EXT-99,2025-09-17,False,False,False,25-30 días,False,136,211733.94,13.771653543307087,True,True
PROD-2955,Laptops,640.0,880.52,280,0.0,Sur,2025-08-05,False,False,False,Inmediato,False,179,563532.8,2.2857142857142856,True,True
PROD-2956,Laptops,443.0,1238.27,215,5.0,Sur,2025-08-03,False,False,False,5,False,181,548553.61,2.0604651162790697,True,True
PROD-2957,Smartphones,439.0,523.77,150,27.5,Occidente,2025-05-18,False,False,False,25-30 días,False,258,229935.03,2.9266666666666667,True,True
PROD-2958,Monitores,339.0,556.94,280,5.0,Norte,2025-06-03,False,False,False,,True,242,188802.66000000003,1.2107142857142856,False,False
PROD-2959,Smartphones,244.0,914.7,103,5.0,BOD-EXT-99,2025-10-28,False,False,False,5,False,95,223186.80000000002,2.3689320388349513,True,True
PROD-2960,Tablets,1342.0,447.61,178,27.5,ZONA_FRANCA,2025-07-19,False,False,False,25-30 días,False,196,600692.62,7.53932584269663,True,True
PROD-2961,Laptops,1667.0,88.58,116,3.0,ZONA_FRANCA,2024-08-24,False,False,False,3,False,525,147662.86,14.370689655172415,True,True
PROD-2962,Tablets,598.0,1116.08,207,0.0,Norte,2024-05-10,False,False,False,Inmediato,False,631,667415.84,2.888888888888889,True,True
PROD-2963,Tablets,1823.0,957.19,294,0.0,Occidente,2025-01-10,False,False,False,Inmediato,False,386,1744957.37,6.200680272108843,True,True
PROD-2964,Monitores,517.0,892.1,173,3.0,BOD-EXT-99,2024-12-20,False,False,False,3,False,407,461215.7,2.9884393063583814,True,True
PROD-2965,Laptops,394.0,1125.44,274,10.0,BOD-EXT-99,2025-05-08,False,False,False,10,False,268,443423.36000000004,1.437956204379562,False,True
PROD-2966,Laptops,312.0,1029.08,283,5.0,ZONA_FRANCA,2025-08-14,False,False,False,,True,170,321072.95999999996,1.1024734982332156,False,False
PROD-2967,Laptops,1161.0,348.53,122,0.0,Norte,2024-06-27,True,False,False,Inmediato,False,583,404643.32999999996,9.51639344262295,True,False
PROD-2968,Laptops,691.0,561.1,117,5.0,ZONA_FRANCA,2024-03-12,False,False,False,5,False,690,387720.10000000003,5.905982905982906,True,True
PROD-2969,Laptops,1991.0,232.86,228,5.0,Norte,2025-08-15,False,False,False,,True,169,463624.26,8.732456140350877,True,False
PROD-2970,Laptops,629.0,238.29,134,0.0,Sur,2025-08-26,False,False,False,Inmediato,False,158,149884.41,4.6940298507462686,True,True
PROD-2971,Monitores,1592.0,1030.48,163,10.0,BOD-EXT-99,2024-09-10,False,False,False,10,False,508,1640524.16,9.766871165644172,True,True
PROD-2972,Smartphones,1522.0,1294.97,285,5.0,Sur,2024-11-11,False,False,False,5,False,446,1970944.34,5.340350877192982,True,True
PROD-2973,Laptops,1308.0,1445.96,158,5.0,ZONA_FRANCA,2024-04-06,True,False,False,,True,665,1891315.68,8.278481012658228,True,False
PROD-2974,Tablets,12.0,961.1,100,5.0,Occidente,2025-11-11,False,False,False,5,False,81,11533.2,0.12,False,True
PROD-2975,Laptops,1019.5,316.95,230,3.0,Norte,2025-12-06,False,True,False,3,False,56,323130.52499999997,4.432608695652174,True,False
PROD-2976,Smartphones,1112.0,203.19,166,27.5,Occidente,2024-08-31,False,False,False,25-30 días,False,518,225947.28,6.698795180722891,True,True
PROD-2977,Smartphones,1178.0,1228.63,136,3.0,Occidente,2025-10-12,False,False,False,3,False,111,1447326.1400000001,8.661764705882353,True,True
PROD-2978,Smartphones,205.0,889.2,128,5.0,Norte,2025-12-15,False,False,False,,True,47,182286.0,1.6015625,False,False
PROD-2979,Tablets,84.0,946.51,188,27.5,BOD-EXT-99,2024-06-19,False,False,False,25-30 días,False,591,79506.84,0.44680851063829785,False,True
PROD-2980,Monitores,824.0,1183.12,260,3.0,Sur,2025-01-21,False,False,False,3,False,375,974890.8799999999,3.169230769230769,True,True
PROD-2981,Accesorios,771.0,1069.75,199,27.5,Sur,2025-12-30,False,False,False,25-30 días,False,32,824777.25,3.8743718592964824,True,True
PROD-2982,Accesorios,772.0,1259.96,288,0.0,BOD-EXT-99,2024-09-15,False,False,False,Inmediato,False,503,972689.12,2.6805555555555554,True,True
PROD-2983,Smartphones,923.0,131.51,221,5.0,Norte,2024-05-15,False,False,False,5,False,626,121383.73,4.176470588235294,True,True
PROD-2984,Laptops,1727.0,1133.9,189,27.5,Norte,2026-01-29,False,False,False,25-30 días,False,2,1958245.3,9.137566137566138,True,True
PROD-2985,Laptops,70.0,1283.74,231,0.0,Occidente,2024-10-03,False,False,False,Inmediato,False,485,89861.8,0.30303030303030304,False,True
PROD-2986,Tablets,1587.0,464.9,113,10.0,ZONA_FRANCA,2024-09-03,False,False,False,10,False,515,737796.2999999999,14.044247787610619,True,True
PROD-2987,Accesorios,1314.0,978.65,260,3.0,Sur,2025-12-21,False,False,False,3,False,41,1285946.0999999999,5.053846153846154,True,True
PROD-2988,Smartphones,957.0,505.53,249,10.0,BOD-EXT-99,2026-01-23,False,False,False,10,False,8,483792.20999999996,3.8433734939759034,True,True
PROD-2989,Monitores,874.0,1439.06,275,5.0,ZONA_FRANCA,2024-04-15,False,False,False,,True,656,1257738.44,3.178181818181818,True,False
PROD-2990,Accesorios,594.0,98.46,230,0.0,Norte,2024-06-02,False,False,False,Inmediato,False,608,58485.24,2.582608695652174,True,True
PROD-2991,Smartphones,1982.0,890.7,184,10.0,ZONA_FRANCA,2025-09-12,False,False,False,10,False,141,1765367.4000000001,10.771739130434783,True,True
PROD-2992,Smartphones,191.0,291.43,250,10.0,ZONA_FRANCA,2024-11-22,False,False,False,10,False,435,55663.130000000005,0.764,False,True
PROD-2993,Laptops,1569.0,1082.72,295,0.0,Occidente,2026-01-05,False,False,False,Inmediato,False,26,1698787.68,5.31864406779661,True,True
PROD-2994,Monitores,752.0,305.04,120,5.0,Norte,2025-12-20,False,False,False,5,False,42,229390.08000000002,6.266666666666667,True,True
PROD-2995,Laptops,913.0,391.31,270,27.5,ZONA_FRANCA,2025-09-23,False,False,False,25-30 días,False,130,357266.03,3.3814814814814813,True,True
PROD-2996,Tablets,18.0,766.84,125,5.0,Sur,2025-06-30,False,False,False,,True,215,13803.12,0.144,False,False
PROD-2997,Laptops,1102.0,1376.51,140,5.0,Norte,2024-06-05,False,False,False,,True,605,1516914.02,7.871428571428571,True,False
PROD-2998,Smartphones,145.0,356.99,221,3.0,Sur,2024-08-30,False,False,False,3,False,519,51763.55,0.6561085972850679,False,True
PROD-2999,Laptops,695.0,259.15,137,27.5,BOD-EXT-99,2024-06-13,False,False,False,25-30 días,False,597,180109.24999999997,5.072992700729927,True,True
PROD-3000,Smartphones,1058.0,1150.52,187,3.0,BOD-EXT-99,2025-02-21,False,True,False,3,False,344,1217250.16,5.657754010695188,True,False
PROD-3001,Accesorios,1638.0,775.9,110,5.0,Norte,2024-09-11,False,False,False,,True,507,1270924.2,14.89090909090909,True,False
PROD-3002,Laptops,226.0,1372.09,128,27.5,BOD-EXT-99,2024-04-22,False,False,False,25-30 días,False,649,310092.33999999997,1.765625,False,True
PROD-3003,Laptops,10.0,262.59,159,10.0,ZONA_FRANCA,2024-12-15,True,False,False,10,False,412,2625.8999999999996,0.06289308176100629,False,False
PROD-3004,Laptops,1863.0,986.6,294,5.0,Norte,2025-05-31,True,False,False,5,False,245,1838035.8,6.336734693877551,True,False
PROD-3005,Smartphones,1722.0,387.67,292,10.0,BOD-EXT-99,2024-11-09,False,False,False,10,False,448,667567.74,5.897260273972603,True,True
PROD-3006,Laptops,1284.0,277.3,160,5.0,Sur,2026-01-11,True,False,False,5,False,20,356053.2,8.025,True,False
PROD-3007,Smartphones,1787.0,1040.97,246,0.0,ZONA_FRANCA,2024-12-20,False,False,False,Inmediato,False,407,1860213.3900000001,7.264227642276423,True,True
PROD-3008,Monitores,516.0,910.84,273,3.0,BOD-EXT-99,2024-11-01,False,False,False,3,False,456,469993.44,1.89010989010989,False,True
PROD-3009,Laptops,1521.0,1144.5,276,3.0,Occidente,2024-11-14,False,False,False,3,False,443,1740784.5,5.510869565217392,True,True
PROD-3010,Smartphones,571.0,498.72,121,0.0,Sur,2025-05-12,False,False,False,Inmediato,False,264,284769.12,4.7190082644628095,True,True
PROD-3011,Monitores,1975.0,699.56,177,27.5,Sur,2024-04-12,False,False,False,25-30 días,False,659,1381631.0,11.158192090395481,True,True
PROD-3012,Laptops,1150.0,637.93,212,0.0,Norte,2025-08-01,False,False,False,Inmediato,False,183,733619.5,5.4245283018867925,True,True
PROD-3013,Laptops,263.0,1476.93,284,5.0,Occidente,2025-06-19,True,False,False,,True,226,388432.59,0.926056338028169,False,False
PROD-3014,Laptops,1186.0,473.76,222,0.0,Norte,2024-08-02,False,False,False,Inmediato,False,547,561879.36,5.342342342342342,True,True
PROD-3015,Laptops,86.0,477.48,241,5.0,BOD-EXT-99,2025-05-31,True,False,False,5,False,245,41063.28,0.35684647302904565,False,False
PROD-3016,Laptops,979.0,564.09,143,5.0,Occidente,2025-11-20,False,False,False,,True,72,552244.11,6.846153846153846,True,False
PROD-3017,Tablets,611.0,868.66,243,0.0,Sur,2025-09-04,False,False,False,Inmediato,False,149,530751.26,2.51440329218107,True,True
PROD-3018,Laptops,36.0,415.87,196,3.0,Norte,2024-09-06,False,False,False,3,False,512,14971.32,0.1836734693877551,False,True
PROD-3019,Accesorios,1258.0,1377.17,176,10.0,ZONA_FRANCA,2025-11-24,False,False,False,10,False,68,1732479.86,7.1477272727272725,True,True
PROD-3020,Smartphones,1650.0,435.24,239,5.0,Occidente,2025-06-16,False,False,False,5,False,229,718146.0,6.903765690376569,True,True
PROD-3021,Smartphones,444.0,1348.93,154,5.0,Sur,2025-11-21,False,False,False,5,False,71,598924.92,2.883116883116883,True,True
PROD-3022,Tablets,1597.0,200.04,150,27.5,Norte,2024-06-03,False,False,False,25-30 días,False,607,319463.88,10.646666666666667,True,True
PROD-3023,Laptops,1892.0,1002.02,201,10.0,Occidente,2024-12-31,False,False,False,10,False,396,1895821.8399999999,9.412935323383085,True,True
PROD-3024,Monitores,1018.0,1365.13,266,5.0,Occidente,2025-11-09,False,False,False,5,False,83,1389702.34,3.827067669172932,True,True
PROD-3025,Tablets,1020.0,294.69,260,0.0,BOD-EXT-99,2025-04-08,False,True,False,Inmediato,False,298,300583.8,3.923076923076923,True,False
PROD-3026,Smartphones,1374.0,1454.07,260,5.0,ZONA_FRANCA,2025-04-14,False,False,False,5,False,292,1997892.18,5.2846153846153845,True,True
PROD-3027,Laptops,546.0,706.68,128,5.0,BOD-EXT-99,2025-06-23,True,False,False,5,False,222,385847.27999999997,4.265625,True,False
PROD-3028,Tablets,399.0,1421.29,168,5.0,Occidente,2025-06-30,False,False,False,5,False,215,567094.71,2.375,True,True
PROD-3029,Laptops,434.0,1031.39,297,27.5,Occidente,2025-06-15,True,False,False,25-30 días,False,230,447623.26000000007,1.4612794612794613,False,False
PROD-3030,Smartphones,595.0,487.3,258,5.0,ZONA_FRANCA,2024-12-23,False,False,False,5,False,404,289943.5,2.306201550387597,True,True
PROD-3031,Laptops,1579.0,323.04,179,5.0,ZONA_FRANCA,2025-08-16,False,False,False,5,False,168,510080.16000000003,8.82122905027933,True,True
PROD-3032,Smartphones,611.0,490.42,130,27.5,Norte,2025-03-09,False,False,False,25-30 días,False,328,299646.62,4.7,True,True
PROD-3033,Tablets,707.0,184.88,211,5.0,Sur,2024-12-02,False,False,False,,True,425,130710.16,3.3507109004739335,True,False
PROD-3034,Monitores,238.0,258.61,145,10.0,Sur,2024-07-27,False,False,False,10,False,553,61549.18,1.6413793103448275,False,True
PROD-3035,Laptops,670.0,201.76,196,5.0,Norte,2025-07-20,False,False,False,,True,195,135179.19999999998,3.4183673469387754,True,False
PROD-3036,Tablets,587.0,663.27,151,3.0,Sur,2024-06-03,False,False,False,3,False,607,389339.49,3.8874172185430464,True,True
PROD-3037,Smartphones,448.0,1203.59,237,27.5,Occidente,2024-08-24,False,False,False,25-30 días,False,525,539208.32,1.890295358649789,False,True
PROD-3038,Laptops,583.0,255.01,173,27.5,Norte,2024-05-17,False,False,False,25-30 días,False,624,148670.83,3.3699421965317917,True,True
PROD-3039,Smartphones,1623.0,238.96,140,5.0,Norte,2025-11-16,False,False,False,5,False,76,387832.08,11.592857142857143,True,True
PROD-3040,Monitores,1980.0,982.97,176,5.0,Sur,2025-04-30,False,False,False,5,False,276,1946280.6,11.25,True,True
PROD-3041,Smartphones,64.0,335.92,230,3.0,Norte,2024-10-23,False,False,False,3,False,465,21498.88,0.2782608695652174,False,True
PROD-3042,Laptops,623.0,191.53,286,5.0,Sur,2024-11-10,False,False,False,5,False,447,119323.19,2.1783216783216783,True,True
PROD-3043,Smartphones,1686.0,291.93,213,0.0,BOD-EXT-99,2025-03-18,False,False,False,Inmediato,False,319,492193.98000000004,7.915492957746479,True,True
PROD-3044,Laptops,1207.0,1389.41,151,5.0,Norte,2025-08-25,True,False,False,5,False,159,1677017.87,7.993377483443709,True,False
PROD-3045,Laptops,96.0,1241.13,261,5.0,Norte,2024-09-27,True,False,False,5,False,491,119148.48000000001,0.367816091954023,False,False
PROD-3046,Tablets,361.0,563.39,276,0.0,Norte,2025-03-25,False,False,False,Inmediato,False,312,203383.79,1.3079710144927537,False,True
PROD-3047,Smartphones,1637.0,1000.94,255,3.0,Occidente,2024-05-11,False,False,False,3,False,630,1638538.78,6.419607843137255,True,True
PROD-3048,Smartphones,1482.0,829.05,186,0.0,ZONA_FRANCA,2025-08-24,False,False,False,Inmediato,False,160,1228652.0999999999,7.967741935483871,True,True
PROD-3049,Monitores,86.0,1031.83,208,27.5,Norte,2025-03-30,False,False,False,25-30 días,False,307,88737.37999999999,0.41346153846153844,False,True
PROD-3050,Tablets,1020.0,1039.87,240,0.0,BOD-EXT-99,2025-09-08,False,True,False,Inmediato,False,145,1060667.4,4.25,True,False
PROD-3051,Smartphones,1058.0,961.66,168,10.0,ZONA_FRANCA,2024-03-28,False,True,False,10,False,674,1017436.2799999999,6.2976190476190474,True,False
PROD-3052,Laptops,1909.0,435.85,219,27.5,Occidente,2025-01-01,False,False,False,25-30 días,False,395,832037.65,8.71689497716895,True,True
PROD-3053,Accesorios,951.0,106.56,166,5.0,BOD-EXT-99,2024-03-12,False,False,False,5,False,690,101338.56,5.728915662650603,True,True
PROD-3054,Smartphones,398.0,710.57,160,27.5,ZONA_FRANCA,2025-11-04,False,False,False,25-30 días,False,88,282806.86000000004,2.4875,True,True
PROD-3055,Smartphones,1898.0,1341.91,287,3.0,Occidente,2025-03-30,False,False,False,3,False,307,2546945.18,6.613240418118467,True,True
PROD-3056,Tablets,895.0,875.77,170,3.0,ZONA_FRANCA,2024-08-04,False,False,False,3,False,545,783814.15,5.264705882352941,True,True
PROD-3057,Smartphones,1327.0,1256.97,251,0.0,ZONA_FRANCA,2025-01-26,False,False,False,Inmediato,False,370,1667999.19,5.286852589641434,True,True
PROD-3058,Tablets,1472.0,1487.86,290,27.5,Sur,2024-11-07,False,False,False,25-30 días,False,450,2190129.92,5.075862068965518,True,True
PROD-3059,Smartphones,90.0,287.24,288,5.0,BOD-EXT-99,2025-08-18,False,False,False,5,False,166,25851.600000000002,0.3125,False,True
PROD-3060,Laptops,1870.0,1053.08,250,3.0,BOD-EXT-99,2025-01-05,False,False,False,3,False,391,1969259.5999999999,7.48,True,True
PROD-3061,Laptops,42.0,1027.73,129,5.0,Norte,2024-05-05,False,False,False,,True,636,43164.66,0.32558139534883723,False,False
PROD-3062,Smartphones,188.0,1470.94,287,5.0,BOD-EXT-99,2024-09-28,False,False,False,5,False,490,276536.72000000003,0.6550522648083623,False,True
PROD-3063,Laptops,154.0,1479.12,245,5.0,BOD-EXT-99,2025-09-04,True,False,False,,True,149,227784.47999999998,0.6285714285714286,False,False
PROD-3064,Smartphones,1406.0,1045.68,195,10.0,ZONA_FRANCA,2024-10-21,False,False,False,10,False,467,1470226.08,7.21025641025641,True,True
PROD-3065,Accesorios,194.0,403.24,155,5.0,Norte,2025-12-20,False,False,False,,True,42,78228.56,1.2516129032258065,False,False
PROD-3066,Accesorios,781.0,1207.91,152,3.0,Sur,2026-01-03,False,False,False,3,False,28,943377.7100000001,5.1381578947368425,True,True
PROD-3067,Monitores,244.0,205.19,106,0.0,Norte,2024-05-10,False,False,False,Inmediato,False,631,50066.36,2.30188679245283,True,True
PROD-3068,Tablets,805.0,1182.01,196,10.0,Sur,2026-01-01,False,False,False,10,False,30,951518.05,4.107142857142857,True,True
PROD-3069,Smartphones,20.0,1369.78,296,27.5,Norte,2024-03-10,False,False,False,25-30 días,False,692,27395.6,0.06756756756756757,False,True
PROD-3070,Monitores,1242.0,605.11,212,5.0,Occidente,2024-03-29,False,False,False,5,False,673,751546.62,5.8584905660377355,True,True
PROD-3071,Smartphones,1298.0,964.42,224,3.0,ZONA_FRANCA,2025-09-26,False,False,False,3,False,127,1251817.16,5.794642857142857,True,True
PROD-3072,Laptops,254.0,673.71,299,10.0,BOD-EXT-99,2025-04-13,True,False,False,10,False,293,171122.34,0.8494983277591973,False,False
PROD-3073,Tablets,980.0,684.76,279,10.0,BOD-EXT-99,2024-11-17,False,False,False,10,False,440,671064.8,3.5125448028673834,True,True
PROD-3074,Smartphones,1287.0,500.04,231,3.0,Norte,2025-01-09,False,False,False,3,False,387,643551.48,5.571428571428571,True,True
PROD-3075,Smartphones,1058.0,1155.09,261,27.5,Sur,2024-04-30,False,True,False,25-30 días,False,641,1222085.22,4.053639846743295,True,False
PROD-3076,Accesorios,766.0,1407.46,296,27.5,Sur,2024-08-26,False,False,False,25-30 días,False,523,1078114.36,2.5878378378378377,True,True
PROD-3077,Smartphones,1076.0,1414.09,260,0.0,Sur,2024-08-03,False,False,False,Inmediato,False,546,1521560.8399999999,4.138461538461539,True,True
PROD-3078,Smartphones,770.0,303.43,220,5.0,BOD-EXT-99,2025-10-14,False,False,False,,True,109,233641.1,3.5,True,False
PROD-3079,Laptops,142.0,1318.38,296,27.5,Sur,2025-03-10,True,False,False,25-30 días,False,327,187209.96000000002,0.4797297297297297,False,False
PROD-3080,Laptops,1726.0,1119.28,137,0.0,ZONA_FRANCA,2024-12-23,False,False,False,Inmediato,False,404,1931877.28,12.598540145985401,True,True
PROD-3081,Accesorios,478.0,416.61,221,5.0,Norte,2025-06-01,False,False,False,,True,244,199139.58000000002,2.16289592760181,True,False
PROD-3082,Monitores,200.0,147.56,125,10.0,BOD-EXT-99,2025-08-22,False,False,False,10,False,162,29512.0,1.6,False,True
PROD-3083,Laptops,1738.0,438.6,228,3.0,ZONA_FRANCA,2024-07-21,False,False,False,3,False,559,762286.8,7.62280701754386,True,True
PROD-3084,Laptops,1976.0,1372.7,103,27.5,Occidente,2024-12-29,False,False,False,25-30 días,False,398,2712455.2,19.184466019417474,True,True
PROD-3085,Monitores,1353.0,968.11,138,0.0,ZONA_FRANCA,2024-06-28,False,False,False,Inmediato,False,582,1309852.83,9.804347826086957,True,True
PROD-3086,Tablets,1117.0,1095.53,153,10.0,ZONA_FRANCA,2024-12-29,False,False,False,10,False,398,1223707.01,7.300653594771242,True,True
PROD-3087,Laptops,1046.0,422.87,260,27.5,Occidente,2024-09-26,False,False,False,25-30 días,False,492,442322.02,4.023076923076923,True,True
PROD-3088,Laptops,1797.0,1093.11,132,5.0,ZONA_FRANCA,2024-04-26,True,False,False,5,False,645,1964318.67,13.613636363636363,True,False
PROD-3089,Monitores,454.0,90.78,299,10.0,Norte,2025-06-07,False,False,False,10,False,238,41214.12,1.5183946488294315,False,True
PROD-3090,Tablets,1571.0,594.22,119,27.5,BOD-EXT-99,2024-10-24,False,False,False,25-30 días,False,464,933519.62,13.201680672268907,True,True
PROD-3091,Accesorios,1337.0,958.79,115,10.0,Norte,2024-07-01,False,False,False,10,False,579,1281902.23,11.626086956521739,True,True
PROD-3092,Laptops,1172.0,261.84,248,3.0,Occidente,2025-12-31,False,False,False,3,False,31,306876.48,4.725806451612903,True,True
PROD-3093,Tablets,667.0,1243.36,272,3.0,BOD-EXT-99,2025-10-01,False,False,False,3,False,122,829321.1199999999,2.452205882352941,True,True
PROD-3094,Smartphones,288.0,390.8,226,3.0,Sur,2024-08-16,False,False,False,3,False,533,112550.40000000001,1.2743362831858407,False,True
PROD-3095,Smartphones,608.0,995.81,186,5.0,Norte,2024-04-05,False,False,False,,True,666,605452.48,3.2688172043010755,True,False
PROD-3096,Tablets,911.0,637.54,181,5.0,Norte,2025-10-14,False,False,False,5,False,109,580798.94,5.033149171270718,True,True
PROD-3097,Tablets,378.0,914.26,161,3.0,Norte,2025-05-06,False,False,False,3,False,270,345590.27999999997,2.347826086956522,True,True
PROD-3098,Laptops,848.0,205.8,130,5.0,Norte,2025-01-17,False,False,False,5,False,379,174518.40000000002,6.523076923076923,True,True
PROD-3099,Smartphones,88.0,74.52,141,3.0,Sur,2025-04-07,False,False,False,3,False,299,6557.759999999999,0.624113475177305,False,True
PROD-3100,Smartphones,1058.0,1368.87,111,5.0,Norte,2024-05-15,False,True,False,,True,626,1448264.46,9.531531531531531,True,False
PROD-3101,Monitores,491.0,440.96,164,10.0,Norte,2025-05-28,False,False,False,10,False,248,216511.36,2.9939024390243905,True,True
PROD-3102,Monitores,1205.0,1238.53,172,27.5,Sur,2024-08-29,False,False,False,25-30 días,False,520,1492428.65,7.005813953488372,True,True
PROD-3103,Tablets,333.0,1499.06,230,27.5,Occidente,2025-12-29,False,False,False,25-30 días,False,33,499186.98,1.4478260869565218,False,True
PROD-3104,Laptops,143.0,356.58,214,3.0,Sur,2025-06-18,True,False,False,3,False,227,50990.939999999995,0.6682242990654206,False,False
PROD-3105,Laptops,1845.0,434.5,236,27.5,ZONA_FRANCA,2024-06-26,True,False,False,25-30 días,False,584,801652.5,7.817796610169491,True,False
PROD-3106,Smartphones,681.0,1011.15,205,3.0,BOD-EXT-99,2024-12-29,False,False,False,3,False,398,688593.15,3.321951219512195,True,True
PROD-3107,Smartphones,634.0,1449.9,278,3.0,Sur,2024-06-27,False,False,False,3,False,583,919236.6000000001,2.2805755395683454,True,True
PROD-3108,Smartphones,31.0,1377.93,115,0.0,Sur,2024-07-11,False,False,False,Inmediato,False,569,42715.83,0.26956521739130435,False,True
PROD-3109,Laptops,481.0,779.17,177,0.0,Sur,2025-06-26,False,False,False,Inmediato,False,219,374780.76999999996,2.7175141242937855,True,True
PROD-3110,Accesorios,1933.0,1202.91,224,0.0,Norte,2025-01-26,False,False,False,Inmediato,False,370,2325225.0300000003,8.629464285714286,True,True
PROD-3111,Monitores,170.0,246.83,230,5.0,Norte,2024-08-22,False,False,False,5,False,527,41961.1,0.7391304347826086,False,True
PROD-3112,Laptops,584.0,1467.29,251,0.0,Sur,2025-11-18,False,False,False,Inmediato,False,74,856897.36,2.3266932270916336,True,True
PROD-3113,Laptops,1719.0,1448.31,240,3.0,Sur,2024-05-24,False,False,False,3,False,617,2489644.89,7.1625,True,True
PROD-3114,Monitores,1824.0,287.41,229,5.0,ZONA_FRANCA,2025-09-18,False,False,False,,True,135,524235.84,7.965065502183406,True,False
PROD-3115,Laptops,1019.5,484.16,298,5.0,ZONA_FRANCA,2025-11-19,False,True,False,,True,73,493601.12000000005,3.4211409395973154,True,False
PROD-3116,Monitores,1667.0,195.22,211,10.0,Occidente,2025-05-23,False,False,False,10,False,253,325431.74,7.900473933649289,True,True
PROD-3117,Accesorios,155.0,443.99,226,0.0,Occidente,2026-01-14,False,False,False,Inmediato,False,17,68818.45,0.6858407079646017,False,True
PROD-3118,Laptops,1805.0,1233.14,120,5.0,ZONA_FRANCA,2025-12-20,False,False,False,,True,42,2225817.7,15.041666666666666,True,False
PROD-3119,Laptops,1019.5,598.56,246,0.0,Norte,2025-12-13,True,True,False,Inmediato,False,49,610231.9199999999,4.144308943089431,True,False
PROD-3120,Laptops,593.0,178.18,188,10.0,Occidente,2024-09-04,True,False,False,10,False,514,105660.74,3.154255319148936,True,False
PROD-3121,Accesorios,1480.0,546.23,146,5.0,BOD-EXT-99,2024-07-10,False,False,False,,True,570,808420.4,10.136986301369863,True,False
PROD-3122,Smartphones,1857.0,1473.01,249,3.0,BOD-EXT-99,2024-07-05,False,False,False,3,False,575,2735379.57,7.457831325301205,True,True
PROD-3123,Laptops,847.0,963.04,260,5.0,Norte,2024-06-29,False,False,False,5,False,581,815694.88,3.2576923076923077,True,True
